Price,Bids++,Asks++,Bid_Depth,Ask_Depth,Min_Bid_Ask,Selector_MCV,ln0_MCV,Bid_Surplus,Ask_Surplus,Abs_Delta,Check_on_Delta,S_Delta,Selector_MCI,MCV,Cliff_Value,Slack,Is_MCV_Tie,Is_Min_Delta,Clearing_Price
950,28,35,2651,97075,2651,0,0,0,94424,94424,0,0,0,55940,0,53289,0,0,497
951,29,36,2623,97111,2623,0,0,0,94488,94488,0,0,0,55940,0,53317,0,0,497
952,31,34,2594,97145,2594,0,0,0,94551,94551,0,0,0,55940,0,53346,0,0,497
953,28,36,2563,97181,2563,0,0,0,94618,94618,0,0,0,55940,0,53377,0,0,497
954,26,33,2535,97214,2535,0,0,0,94679,94679,0,0,0,55940,0,53405,0,0,497
955,27,32,2509,97246,2509,0,0,0,94737,94737,0,0,0,55940,0,53431,0,0,497
956,27,31,2482,97277,2482,0,0,0,94795,94795,0,0,0,55940,0,53458,0,0,497
957,25,31,2455,97308,2455,0,0,0,94853,94853,0,0,0,55940,0,53485,0,0,497
958,25,36,2430,97344,2430,0,0,0,94914,94914,0,0,0,55940,0,53510,0,0,497
959,29,33,2405,97377,2405,0,0,0,94972,94972,0,0,0,55940,0,53535,0,0,497
960,26,31,2376,97408,2376,0,0,0,95032,95032,0,0,0,55940,0,53564,0,0,497
961,30,35,2350,97443,2350,0,0,0,95093,95093,0,0,0,55940,0,53590,0,0,497
962,26,33,2320,97476,2320,0,0,0,95156,95156,0,0,0,55940,0,53620,0,0,497
963,24,29,2294,97505,2294,0,0,0,95211,95211,0,0,0,55940,0,53646,0,0,497
964,29,31,2270,97536,2270,0,0,0,95266,95266,0,0,0,55940,0,53670,0,0,497
965,29,30,2241,97566,2241,0,0,0,95325,95325,0,0,0,55940,0,53699,0,0,497
966,25,33,2212,97599,2212,0,0,0,95387,95387,0,0,0,55940,0,53728,0,0,497
967,25,30,2187,97629,2187,0,0,0,95442,95442,0,0,0,55940,0,53753,0,0,497
968,25,28,2162,97657,2162,0,0,0,95495,95495,0,0,0,55940,0,53778,0,0,497
969,27,28,2137,97685,2137,0,0,0,95548,95548,0,0,0,55940,0,53803,0,0,497
970,26,32,2110,97717,2110,0,0,0,95607,95607,0,0,0,55940,0,53830,0,0,497
971,25,28,2084,97745,2084,0,0,0,95661,95661,0,0,0,55940,0,53856,0,0,497
972,23,34,2059,97779,2059,0,0,0,95720,95720,0,0,0,55940,0,53881,0,0,497
973,26,28,2036,97807,2036,0,0,0,95771,95771,0,0,0,55940,0,53904,0,0,497
974,29,32,2010,97839,2010,0,0,0,95829,95829,0,0,0,55940,0,53930,0,0,497
975,27,30,1981,97869,1981,0,0,0,95888,95888,0,0,0,55940,0,53959,0,0,497
976,26,30,1954,97899,1954,0,0,0,95945,95945,0,0,0,55940,0,53986,0,0,497
977,23,27,1928,97926,1928,0,0,0,95998,95998,0,0,0,55940,0,54012,0,0,497
978,24,32,1905,97958,1905,0,0,0,96053,96053,0,0,0,55940,0,54035,0,0,497
979,24,33,1881,97991,1881,0,0,0,96110,96110,0,0,0,55940,0,54059,0,0,497
980,27,26,1857,98017,1857,0,0,0,96160,96160,0,0,0,55940,0,54083,0,0,497
981,27,27,1830,98044,1830,0,0,0,96214,96214,0,0,0,55940,0,54110,0,0,497
982,27,32,1803,98076,1803,0,0,0,96273,96273,0,0,0,55940,0,54137,0,0,497
983,28,30,1776,98106,1776,0,0,0,96330,96330,0,0,0,55940,0,54164,0,0,497
984,28,27,1748,98133,1748,0,0,0,96385,96385,0,0,0,55940,0,54192,0,0,497
985,27,27,1720,98160,1720,0,0,0,96440,96440,0,0,0,55940,0,54220,0,0,497
986,22,30,1693,98190,1693,0,0,0,96497,96497,0,0,0,55940,0,54247,0,0,497
987,22,30,1671,98220,1671,0,0,0,96549,96549,0,0,0,55940,0,54269,0,0,497
988,23,29,1649,98249,1649,0,0,0,96600,96600,0,0,0,55940,0,54291,0,0,497
989,24,32,1626,98281,1626,0,0,0,96655,96655,0,0,0,55940,0,54314,0,0,497
990,22,28,1602,98309,1602,0,0,0,96707,96707,0,0,0,55940,0,54338,0,0,497
991,26,27,1580,98336,1580,0,0,0,96756,96756,0,0,0,55940,0,54360,0,0,497
992,24,28,1554,98364,1554,0,0,0,96810,96810,0,0,0,55940,0,54386,0,0,497
993,24,27,1530,98391,1530,0,0,0,96861,96861,0,0,0,55940,0,54410,0,0,497
994,22,26,1506,98417,1506,0,0,0,96911,96911,0,0,0,55940,0,54434,0,0,497
995,22,25,1484,98442,1484,0,0,0,96958,96958,0,0,0,55940,0,54456,0,0,497
996,21,27,1462,98469,1462,0,0,0,97007,97007,0,0,0,55940,0,54478,0,0,497
997,25,29,1441,98498,1441,0,0,0,97057,97057,0,0,0,55940,0,54499,0,0,497
998,24,24,1416,98522,1416,0,0,0,97106,97106,0,0,0,55940,0,54524,0,0,497
999,24,27,1392,98549,1392,0,0,0,97157,97157,0,0,0,55940,0,54548,0,0,497
1000,22,28,1368,98577,1368,0,0,0,97209,97209,0,0,0,55940,0,54572,0,0,497
1001,22,28,1346,98605,1346,0,0,0,97259,97259,0,0,0,55940,0,54594,0,0,497
1002,22,28,1324,98633,1324,0,0,0,97309,97309,0,0,0,55940,0,54616,0,0,497
1003,24,29,1302,98662,1302,0,0,0,97360,97360,0,0,0,55940,0,54638,0,0,497
1004,24,28,1278,98690,1278,0,0,0,97412,97412,0,0,0,55940,0,54662,0,0,497
1005,21,24,1254,98714,1254,0,0,0,97460,97460,0,0,0,55940,0,54686,0,0,497
1006,25,26,1233,98740,1233,0,0,0,97507,97507,0,0,0,55940,0,54707,0,0,497
1007,20,27,1208,98767,1208,0,0,0,97559,97559,0,0,0,55940,0,54732,0,0,497
1008,24,24,1188,98791,1188,0,0,0,97603,97603,0,0,0,55940,0,54752,0,0,497
1009,20,23,1164,98814,1164,0,0,0,97650,97650,0,0,0,55940,0,54776,0,0,497
1010,21,24,1144,98838,1144,0,0,0,97694,97694,0,0,0,55940,0,54796,0,0,497
1011,24,25,1123,98863,1123,0,0,0,97740,97740,0,0,0,55940,0,54817,0,0,497
1012,20,25,1099,98888,1099,0,0,0,97789,97789,0,0,0,55940,0,54841,0,0,497
1013,21,23,1079,98911,1079,0,0,0,97832,97832,0,0,0,55940,0,54861,0,0,497
1014,21,27,1058,98938,1058,0,0,0,97880,97880,0,0,0,55940,0,54882,0,0,497
1015,20,27,1037,98965,1037,0,0,0,97928,97928,0,0,0,55940,0,54903,0,0,497
1016,22,23,1017,98988,1017,0,0,0,97971,97971,0,0,0,55940,0,54923,0,0,497
1017,23,27,995,99015,995,0,0,0,98020,98020,0,0,0,55940,0,54945,0,0,497
1018,23,22,972,99037,972,0,0,0,98065,98065,0,0,0,55940,0,54968,0,0,497
1019,20,27,949,99064,949,0,0,0,98115,98115,0,0,0,55940,0,54991,0,0,497
1020,21,27,929,99091,929,0,0,0,98162,98162,0,0,0,55940,0,55011,0,0,497
1021,20,21,908,99112,908,0,0,0,98204,98204,0,0,0,55940,0,55032,0,0,497
1022,19,26,888,99138,888,0,0,0,98250,98250,0,0,0,55940,0,55052,0,0,497
1023,19,27,869,99165,869,0,0,0,98296,98296,0,0,0,55940,0,55071,0,0,497
1024,23,26,850,99191,850,0,0,0,98341,98341,0,0,0,55940,0,55090,0,0,497
1025,22,26,827,99217,827,0,0,0,98390,98390,0,0,0,55940,0,55113,0,0,497
1026,22,24,805,99241,805,0,0,0,98436,98436,0,0,0,55940,0,55135,0,0,497
1027,20,21,783,99262,783,0,0,0,98479,98479,0,0,0,55940,0,55157,0,0,497
1028,20,25,763,99287,763,0,0,0,98524,98524,0,0,0,55940,0,55177,0,0,497
1029,20,24,743,99311,743,0,0,0,98568,98568,0,0,0,55940,0,55197,0,0,497
1030,20,24,723,99335,723,0,0,0,98612,98612,0,0,0,55940,0,55217,0,0,497
1031,19,23,703,99358,703,0,0,0,98655,98655,0,0,0,55940,0,55237,0,0,497
1032,18,23,684,99381,684,0,0,0,98697,98697,0,0,0,55940,0,55256,0,0,497
1033,18,21,666,99402,666,0,0,0,98736,98736,0,0,0,55940,0,55274,0,0,497
1034,22,24,648,99426,648,0,0,0,98778,98778,0,0,0,55940,0,55292,0,0,497
1035,19,20,626,99446,626,0,0,0,98820,98820,0,0,0,55940,0,55314,0,0,497
1036,21,24,607,99470,607,0,0,0,98863,98863,0,0,0,55940,0,55333,0,0,497
1037,18,24,586,99494,586,0,0,0,98908,98908,0,0,0,55940,0,55354,0,0,497
1038,19,22,568,99516,568,0,0,0,98948,98948,0,0,0,55940,0,55372,0,0,497
1039,18,22,549,99538,549,0,0,0,98989,98989,0,0,0,55940,0,55391,0,0,497
1040,18,21,531,99559,531,0,0,0,99028,99028,0,0,0,55940,0,55409,0,0,497
1041,17,24,513,99583,513,0,0,0,99070,99070,0,0,0,55940,0,55427,0,0,497
1042,17,23,496,99606,496,0,0,0,99110,99110,0,0,0,55940,0,55444,0,0,497
1043,21,21,479,99627,479,0,0,0,99148,99148,0,0,0,55940,0,55461,0,0,497
1044,18,20,458,99647,458,0,0,0,99189,99189,0,0,0,55940,0,55482,0,0,497
1045,19,20,440,99667,440,0,0,0,99227,99227,0,0,0,55940,0,55500,0,0,497
1046,18,21,421,99688,421,0,0,0,99267,99267,0,0,0,55940,0,55519,0,0,497
1047,18,23,403,99711,403,0,0,0,99308,99308,0,0,0,55940,0,55537,0,0,497
1048,18,22,385,99733,385,0,0,0,99348,99348,0,0,0,55940,0,55555,0,0,497
1049,17,20,367,99753,367,0,0,0,99386,99386,0,0,0,55940,0,55573,0,0,497
1050,20,23,350,99776,350,0,0,0,99426,99426,0,0,0,55940,0,55590,0,0,497
1051,19,20,330,99796,330,0,0,0,99466,99466,0,0,0,55940,0,55610,0,0,497
1052,19,22,311,99818,311,0,0,0,99507,99507,0,0,0,55940,0,55629,0,0,497
1053,18,19,292,99837,292,0,0,0,99545,99545,0,0,0,55940,0,55648,0,0,497
1054,16,21,274,99858,274,0,0,0,99584,99584,0,0,0,55940,0,55666,0,0,497
1055,19,22,258,99880,258,0,0,0,99622,99622,0,0,0,55940,0,55682,0,0,497
1056,17,19,239,99899,239,0,0,0,99660,99660,0,0,0,55940,0,55701,0,0,497
1057,16,21,222,99920,222,0,0,0,99698,99698,0,0,0,55940,0,55718,0,0,497
1058,17,22,206,99942,206,0,0,0,99736,99736,0,0,0,55940,0,55734,0,0,497
1059,18,18,189,99960,189,0,0,0,99771,99771,0,0,0,55940,0,55751,0,0,497
1060,18,18,171,99978,171,0,0,0,99807,99807,0,0,0,55940,0,55769,0,0,497
1061,18,21,153,99999,153,0,0,0,99846,99846,0,0,0,55940,0,55787,0,0,497
1062,18,19,135,100018,135,0,0,0,99883,99883,0,0,0,55940,0,55805,0,0,497
1063,16,17,117,100035,117,0,0,0,99918,99918,0,0,0,55940,0,55823,0,0,497
1064,19,19,101,100054,101,0,0,0,99953,99953,0,0,0,55940,0,55839,0,0,497
1065,16,20,82,100074,82,0,0,0,99992,99992,0,0,0,55940,0,55858,0,0,497
1066,17,18,66,100092,66,0,0,0,100026,100026,0,0,0,55940,0,55874,0,0,497
1067,15,18,49,100110,49,0,0,0,100061,100061,0,0,0,55940,0,55891,0,0,497
1068,18,21,34,100131,34,0,0,0,100097,100097,0,0,0,55940,0,55906,0,0,497
1069,16,19,16,100150,16,0,0,0,100134,100134,0,0,0,55940,0,55924,0,0,497
